project_name,file,size,analysis_status
KCNT1_T3_aw,/mnt/disk20tb/KCNT1_T3_aw/240409/M07037/AxonTracking/000095/data.raw.h5,28737138796,Not Started
KCNT1_T3_aw,/mnt/disk20tb/KCNT1_T3_aw/240412/M07037/AxonTracking/000107/data.raw.h5,26527921078,Not Started
