project_name,file,size,analysis_status
KCNT1_T3,/mnt/disk20tb/KCNT1_T3_NeuronalScans/KCNT1_T3/KCNT1_T3/240328/M07037/AxonTracking/000055/data.raw.h5,30646175342,Not Started
KCNT1_T3,/mnt/disk20tb/25march/KCNT1_T3/250324/M07037/AxonTracking/000036/data.raw.h5,28580396889,Not Started
