project_name,file,size,analysis_status
Organoid_Dissociation_07172024,/mnt/ben-shalom_nas/rbsmaxtwo/media/rbs-maxtwo/harddisk20tb/Organoid_Dissociation_07172024/Organoid_Dissociation_07172024/240801/M07293/AxonTracking/000021/data.raw.h5,617193221,Not Started
Organoid_Dissociation_07172024,/mnt/ben-shalom_nas/rbsmaxtwo/media/rbs-maxtwo/harddisk20tb/Organoid_Dissociation_07172024/Organoid_Dissociation_07172024/240807/M07293/AxonTracking/000028/data.raw.h5,339548374,Not Started
