project_name,file,size,analysis_status
IMR90_T3_03262024_AP,/mnt/disk20tb/Organoids/Maxone/IMR90_T3_03262024_AP/IMR90_T3_03262024_AP/240326/18832/AxonTracking/000009/data.raw.h5,3997706720,Not Started
IMR90_T3_03262024_AP,/mnt/disk20tb/Organoids/Maxone/IMR90_T3_03262024_AP/IMR90_T3_03262024_AP/240326/16719/AxonTracking/000013/data.raw.h5,4112593653,Not Started
